asset_id,cycle,vibration_level,oil_debris_count,engine_temp_c,pressure_ratio,fuel_flow_rate,rotational_speed_rpm
AC-1009,12,1.748,12.0,655.6,13.85,1.975,12782.3
AC-1009,13,1.992,11.7,643.0,14.1,1.896,12758.1
AC-1009,14,2.086,9.4,658.3,13.12,1.902,12809.7
AC-1009,15,2.314,12.8,632.7,13.65,2.038,12789.3
AC-1009,16,2.069,11.5,664.5,13.45,2.025,12881.6
AC-1009,17,2.1,8.5,652.6,13.92,2.128,12786.0
AC-1009,18,2.332,10.2,642.5,12.92,2.037,12745.0
AC-1009,19,1.905,11.2,640.1,13.14,2.026,12789.0
AC-1009,20,2.495,8.1,647.2,13.65,2.115,12784.6
AC-1009,21,2.206,8.0,643.5,13.21,1.855,12828.7
AC-1009,22,1.935,8.3,622.8,13.81,2.136,12800.1
AC-1009,23,1.911,11.7,649.7,12.86,2.031,12795.5
AC-1009,24,1.976,13.6,647.8,13.95,2.032,12764.1
AC-1009,25,1.917,10.7,642.0,13.46,2.142,12877.7
AC-1009,26,2.181,9.2,666.0,13.4,1.882,12833.1
AC-1009,27,2.05,11.6,655.7,13.55,1.991,12782.5
AC-1009,28,2.097,9.0,655.0,13.62,2.055,12715.1
AC-1009,29,2.113,12.0,648.6,13.51,2.06,12800.5
AC-1009,30,2.184,13.7,650.3,13.82,2.2,12768.8
AC-1009,31,2.132,14.6,647.2,13.73,2.016,12797.5
AC-1009,32,2.109,9.4,644.1,13.46,2.085,12801.5
AC-1009,33,1.845,9.8,632.2,13.94,1.971,12769.6
AC-1009,34,2.029,11.7,656.0,13.89,2.03,12851.0
AC-1009,35,2.416,10.8,652.3,13.39,2.003,12785.7
AC-1009,36,1.97,12.1,669.9,13.62,2.003,12819.0
AC-1009,37,2.047,12.9,634.5,13.38,1.972,12874.3
AC-1009,38,1.862,11.0,638.8,13.72,2.08,12849.7
AC-1009,39,2.225,14.3,645.1,14.17,1.898,12856.4
AC-1009,40,2.104,11.7,666.8,13.32,2.021,12807.9
AC-1009,41,2.086,11.1,665.8,13.31,1.962,12782.0
AC-1009,42,1.559,8.2,657.8,12.87,2.065,12823.9
AC-1009,43,2.389,8.8,640.5,12.77,2.145,12799.5
AC-1009,44,2.594,12.7,651.7,13.07,1.903,12867.9
AC-1009,45,1.735,9.9,659.6,13.32,1.899,12840.2
AC-1009,46,1.879,11.2,669.4,13.65,2.088,12792.4
AC-1009,47,1.833,11.0,642.4,13.65,2.004,12792.5
AC-1009,48,2.23,10.2,647.0,13.12,1.903,12740.4
AC-1009,49,1.92,10.5,657.3,13.42,1.854,12826.6
AC-1009,50,1.948,9.9,671.1,13.06,2.138,12715.0
AC-1009,51,1.741,8.3,655.3,13.56,1.893,12788.5
AC-1009,52,2.064,11.0,644.4,13.74,2.049,12864.9
AC-1009,53,2.168,10.5,643.8,13.39,2.133,12788.6
AC-1009,54,2.006,6.9,639.8,13.46,1.933,12906.2
AC-1009,55,2.126,12.4,641.1,14.02,1.935,12797.8
AC-1009,56,2.007,9.4,666.0,13.22,1.908,12790.0
AC-1009,57,1.678,8.8,647.4,13.26,1.979,12806.9
AC-1009,58,1.87,8.8,637.6,13.56,2.052,12774.2
AC-1009,59,2.077,9.7,650.9,13.93,2.067,12813.0
AC-1009,60,1.855,12.5,642.2,13.43,1.916,12835.4
AC-1009,61,2.028,11.1,661.5,13.61,1.894,12809.6
AC-1009,62,1.757,9.1,662.0,13.73,2.053,12896.7
AC-1009,63,1.82,10.0,654.4,13.32,1.974,12830.0
AC-1009,64,1.916,9.7,642.1,13.43,2.016,12807.6
AC-1009,65,2.428,12.5,658.7,14.04,2.017,12781.6
AC-1009,66,2.147,9.9,661.5,13.64,1.918,12793.5
AC-1009,67,2.287,10.8,633.2,13.29,1.988,12773.6
AC-1009,68,1.876,10.3,643.5,13.01,1.924,12790.7
AC-1009,69,1.856,9.4,672.4,13.46,1.909,12812.1
AC-1009,70,2.074,10.0,649.3,13.69,1.938,12772.8
AC-1009,71,2.042,10.1,661.0,13.09,1.904,12808.1
AC-1009,72,1.56,7.3,647.8,13.0,2.031,12844.4
AC-1009,73,2.236,10.3,675.4,13.83,2.028,12835.6
AC-1009,74,1.683,10.0,648.0,13.17,1.834,12789.1
AC-1009,75,1.963,10.2,646.9,13.48,1.961,12774.6
AC-1009,76,2.43,11.1,647.4,13.56,1.933,12824.2
AC-1009,77,1.807,12.5,617.2,13.12,1.989,12830.3
AC-1009,78,2.411,14.3,619.5,13.04,1.95,12889.8
AC-1009,79,2.247,11.0,659.2,13.92,2.091,12828.5
AC-1009,80,2.719,12.8,630.8,13.0,2.13,12847.5
AC-1009,81,2.062,9.3,644.3,13.64,1.93,12755.3
AC-1009,82,1.796,10.9,654.1,13.77,2.0,12848.0
AC-1009,83,2.323,12.3,655.7,13.47,1.987,12906.1
AC-1009,84,2.089,11.8,645.2,12.93,2.046,12782.4
AC-1009,85,2.108,12.1,659.1,13.23,1.916,12758.3
AC-1009,86,1.764,11.4,647.1,13.16,1.826,12820.1
AC-1009,87,2.148,10.5,640.1,13.39,2.009,12778.7
AC-1009,88,2.129,12.8,635.9,14.07,1.997,12826.0
AC-1009,89,1.995,10.5,655.3,13.4,2.019,12849.7
AC-1009,90,2.564,13.0,653.3,13.3,1.987,12810.0
AC-1009,91,2.306,9.5,662.4,13.67,2.07,12809.6
AC-1009,92,1.67,10.9,665.7,13.34,2.048,12772.1
AC-1009,93,2.21,10.8,678.1,13.59,1.849,12835.0
AC-1009,94,2.411,14.1,637.5,13.48,2.158,12775.5
AC-1009,95,2.616,13.7,640.8,12.6,1.946,12843.9
AC-1009,96,2.492,16.1,655.6,14.36,1.999,12776.3
AC-1009,97,2.233,9.6,658.8,13.17,2.098,12789.2
AC-1009,98,2.436,12.2,649.2,13.6,2.03,12783.2
AC-1009,99,2.328,13.4,667.3,13.9,2.048,12787.5
AC-1009,100,2.441,17.2,664.3,13.92,1.876,12752.7
AC-1009,101,2.05,14.9,631.6,13.81,2.041,12795.7
AC-1009,102,2.32,15.9,635.2,12.82,2.13,12757.6
AC-1009,103,2.537,12.4,652.0,13.61,1.916,12802.1
AC-1009,104,2.691,13.8,664.5,13.07,1.943,12777.0
AC-1009,105,2.737,13.9,659.0,14.09,2.156,12834.3
AC-1009,106,2.291,15.1,667.7,13.18,1.912,12832.4
AC-1009,107,2.376,13.3,654.6,13.44,1.867,12754.5
AC-1009,108,2.229,9.8,670.9,13.98,1.955,12754.8
AC-1009,109,2.578,11.9,652.9,14.04,1.932,12800.5
AC-1009,110,2.149,12.5,663.2,13.29,2.068,12793.1
AC-1009,111,2.022,13.8,652.8,14.03,1.951,12756.1
AC-1009,112,2.145,15.1,661.9,12.61,2.005,12811.8
AC-1009,113,2.969,13.5,640.4,13.59,1.98,12834.4
AC-1009,114,2.298,13.4,655.3,13.24,1.94,12816.8
AC-1009,115,2.261,14.1,635.7,13.06,2.038,12753.6
AC-1009,116,2.584,14.3,655.8,13.4,1.957,12776.7
AC-1009,117,2.351,15.0,676.1,13.58,1.922,12739.9
AC-1009,118,2.048,15.4,641.7,12.73,2.114,12788.8
AC-1009,119,1.993,14.2,627.7,13.39,1.933,12811.9
AC-1009,120,2.282,16.2,643.6,13.87,2.048,12820.4
AC-1009,121,2.304,12.1,645.3,13.81,2.054,12793.4
AC-1009,122,2.42,16.1,648.9,13.08,2.068,12824.5
AC-1009,123,1.971,14.2,664.5,13.42,2.013,12730.5
AC-1009,124,2.74,15.9,673.8,13.7,1.988,12805.9
AC-1009,125,2.445,14.9,645.7,13.61,2.036,12881.7
AC-1009,126,2.535,14.5,657.8,13.69,1.973,12807.3
AC-1009,127,2.594,16.1,654.5,13.13,2.005,12761.2
AC-1009,128,2.335,16.0,666.2,12.55,2.078,12799.2
AC-1009,129,2.33,15.2,645.5,13.11,1.883,12856.7
AC-1009,130,1.9,13.4,654.7,13.2,2.012,12771.0
AC-1009,131,2.338,15.0,658.9,13.38,2.088,12754.5
AC-1009,132,2.847,15.5,645.5,13.66,2.083,12802.6
AC-1009,133,2.715,20.8,647.9,13.97,2.032,12789.8
AC-1009,134,2.824,19.7,669.3,13.48,1.978,12778.3
AC-1009,135,2.702,19.3,656.7,13.49,2.036,12841.9
AC-1009,136,2.578,20.6,643.8,13.6,2.03,12883.7
AC-1009,137,2.522,19.0,649.9,12.87,1.925,12719.3
AC-1009,138,2.59,18.4,657.6,14.03,1.932,12816.0
AC-1009,139,2.571,21.9,651.6,13.37,1.918,12739.1
AC-1009,140,2.531,18.9,661.8,13.43,2.054,12807.9
AC-1009,141,2.312,18.0,640.9,13.56,2.021,12741.9
AC-1009,142,2.46,18.6,660.0,13.25,2.173,12779.1
AC-1009,143,2.522,16.6,679.2,13.46,2.059,12837.3
AC-1009,144,2.656,19.2,649.8,13.91,2.097,12862.7
AC-1009,145,2.736,16.6,632.5,13.11,1.956,12729.3
AC-1009,146,3.233,22.3,666.1,13.25,2.085,12868.1
AC-1009,147,2.399,21.6,645.7,13.61,1.914,12705.5
AC-1009,148,3.0,22.1,663.0,13.94,1.903,12814.0
AC-1009,149,3.148,16.5,685.5,13.51,2.056,12787.8
AC-1009,150,3.551,21.0,649.4,14.08,1.995,12767.1
AC-1009,151,2.638,23.1,665.6,13.46,2.023,12845.1
AC-1009,152,2.81,25.0,662.9,13.78,1.972,12785.2
AC-1009,153,3.105,19.6,633.4,13.59,1.99,12705.4
AC-1009,154,2.811,24.1,658.8,13.91,2.044,12786.9
AC-1009,155,2.859,22.7,665.7,13.95,1.924,12787.3
AC-1009,156,2.757,20.0,691.3,14.89,1.896,12818.3
AC-1009,157,3.225,25.6,659.9,13.97,1.985,12791.0
AC-1009,158,2.848,22.3,685.6,13.46,2.021,12801.1
AC-1009,159,3.31,22.4,667.1,13.85,1.972,12883.6
AC-1009,160,3.411,21.6,660.3,13.45,1.941,12757.8
AC-1009,161,3.216,19.4,637.8,13.04,2.011,12869.0
AC-1009,162,3.201,23.6,662.3,13.51,2.012,12800.4
AC-1009,163,2.946,25.6,674.7,13.96,1.987,12820.4
AC-1009,164,3.408,21.7,648.1,13.86,2.006,12915.4
AC-1009,165,3.248,28.3,673.2,13.93,2.032,12726.7
AC-1009,166,3.382,22.9,676.1,13.68,2.038,12809.7
AC-1009,167,2.97,26.5,656.5,12.96,2.004,12786.0
AC-1009,168,3.456,26.9,668.8,13.35,1.998,12821.0
AC-1009,169,3.39,27.9,676.4,13.58,2.075,12783.1
AC-1009,170,3.227,21.0,686.0,13.52,1.835,12705.5
AC-1009,171,3.283,24.2,674.4,13.34,1.918,12833.0
AC-1009,172,3.097,24.1,689.5,13.37,2.014,12826.3
AC-1009,173,2.686,26.6,660.7,13.74,1.916,12761.7
AC-1009,174,3.163,29.9,671.6,13.56,1.949,12831.1
AC-1009,175,3.349,26.8,660.4,13.06,1.967,12855.8
AC-1009,176,3.258,26.3,683.2,13.56,1.948,12817.7
AC-1009,177,3.139,29.3,686.8,13.46,1.881,12914.0
AC-1009,178,3.511,28.3,671.5,12.98,2.014,12805.4
AC-1009,179,3.474,24.6,682.2,14.11,2.003,12799.2
AC-1009,180,3.394,27.7,670.8,14.23,1.968,12809.5
AC-1009,181,3.552,30.0,676.3,12.56,2.065,12757.6
AC-1009,182,3.236,27.6,667.7,13.56,2.065,12778.2
AC-1009,183,3.502,28.8,660.0,13.5,1.895,12788.2
AC-1009,184,3.55,32.0,670.5,13.67,2.039,12749.7
AC-1009,185,3.357,33.4,685.3,12.95,2.074,12798.5
AC-1009,186,3.713,34.6,685.8,13.37,2.011,12782.7
AC-1009,187,3.827,31.2,667.1,13.17,2.064,12849.0
AC-1009,188,3.686,32.0,678.7,13.86,2.044,12791.8
AC-1009,189,3.515,30.2,684.9,13.65,2.072,12787.2
AC-1009,190,3.809,33.8,679.6,13.86,2.071,12814.6
AC-1009,191,4.153,35.9,704.5,13.09,1.925,12826.5
AC-1009,192,4.404,30.7,692.5,13.54,1.924,12818.9
AC-1009,193,4.09,35.0,677.4,14.14,2.032,12770.1
AC-1009,194,3.814,33.8,680.0,13.45,2.077,12870.0
AC-1009,195,4.289,32.5,669.9,12.74,1.99,12868.6
AC-1009,196,4.143,37.3,679.3,13.24,2.053,12817.8
AC-1009,197,4.213,34.2,659.9,13.02,1.934,12771.4
AC-1009,198,3.805,36.2,701.0,13.96,1.865,12848.1
AC-1009,199,3.99,35.1,667.1,13.8,2.039,12828.5
AC-1009,200,3.509,37.8,697.5,13.79,2.006,12845.6
AC-1009,201,4.321,33.0,657.1,14.08,2.04,12832.5
AC-1009,202,4.363,38.4,684.8,13.41,1.98,12808.9
AC-1009,203,4.589,38.6,677.7,13.98,1.929,12841.5
AC-1009,204,4.381,38.3,683.8,12.79,1.939,12848.3
AC-1009,205,3.925,39.2,669.1,13.77,1.92,12798.3
AC-1009,206,4.454,40.9,692.7,13.56,1.994,12827.5
AC-1009,207,4.25,37.8,678.4,13.16,1.987,12831.5
AC-1009,208,4.296,42.6,695.9,13.67,2.082,12790.8
AC-1009,209,4.788,42.8,679.3,13.26,1.987,12771.2
AC-1009,210,4.312,43.5,697.8,13.13,1.991,12781.3
AC-1009,211,4.94,39.0,687.5,13.57,2.084,12773.5
AC-1010,1,2.077,11.3,635.8,13.72,2.045,12843.4
AC-1010,2,1.85,10.1,671.2,13.56,2.148,12817.2
AC-1010,3,1.996,10.5,650.0,13.2,1.895,12828.7
AC-1010,4,2.123,12.1,628.2,13.36,1.994,12695.0
AC-1010,5,1.529,11.0,647.8,13.47,1.951,12772.4
AC-1010,6,2.172,11.2,661.4,13.38,2.0,12805.3
AC-1010,7,1.849,7.9,643.5,13.43,1.995,12764.9
AC-1010,8,2.084,7.8,657.5,12.95,1.922,12753.4
AC-1010,9,2.368,12.5,643.1,13.18,2.192,12889.2
AC-1010,10,1.844,7.4,656.4,13.48,1.957,12808.4
AC-1010,11,1.641,9.3,663.1,13.2,1.984,12783.1
AC-1010,12,1.757,8.4,673.5,13.35,1.964,12743.2
AC-1010,13,2.274,8.0,656.3,13.6,2.1,12799.9
AC-1010,14,2.109,8.7,651.4,13.39,2.04,12844.8
AC-1010,15,2.174,9.9,649.6,13.68,1.961,12802.5
AC-1010,16,2.005,14.7,649.2,12.99,2.07,12751.7
AC-1010,17,2.411,9.3,655.3,14.12,2.003,12762.3
AC-1010,18,1.899,8.9,652.1,13.33,1.999,12794.3
AC-1010,19,1.983,7.4,627.9,14.1,2.02,12773.3
AC-1010,20,1.988,13.1,631.4,13.25,1.929,12804.6
AC-1010,21,1.875,8.9,651.9,13.09,2.153,12847.4
AC-1010,22,1.799,11.1,628.8,13.81,2.088,12750.9
AC-1010,23,2.151,7.7,669.0,13.56,1.924,12753.0
AC-1010,24,2.02,7.6,661.5,13.58,2.024,12829.8
AC-1010,25,1.678,5.7,644.7,13.07,1.833,12795.4
AC-1010,26,2.097,12.5,652.6,13.25,1.931,12701.1
AC-1010,27,1.822,8.2,664.4,13.36,1.987,12677.2
AC-1010,28,2.143,6.8,658.7,13.07,2.026,12832.0
AC-1010,29,1.918,10.8,638.5,13.32,1.931,12795.3
AC-1010,30,1.973,9.4,673.4,13.11,1.987,12786.5
AC-1010,31,2.16,3.6,633.0,13.34,2.07,12784.9
AC-1010,32,1.942,6.6,661.4,13.38,2.22,12849.8
AC-1010,33,2.195,6.6,662.4,13.24,1.992,12792.0
AC-1010,34,2.065,9.6,627.2,13.81,1.935,12809.3
AC-1010,35,2.076,11.7,651.0,13.47,1.949,12777.2
AC-1010,36,1.781,10.3,671.2,13.34,2.011,12880.8
AC-1010,37,2.423,11.3,648.9,13.75,1.999,12741.1
AC-1010,38,2.487,7.7,663.3,12.77,1.964,12753.2
AC-1010,39,2.244,6.3,651.6,13.5,1.894,12801.7
AC-1010,40,1.968,9.8,655.8,13.48,2.089,12805.8
AC-1010,41,1.767,7.1,651.4,13.14,1.98,12811.0
AC-1010,42,2.036,5.7,640.0,13.21,1.885,12779.6
AC-1010,43,1.972,8.4,671.7,13.41,2.027,12776.3
AC-1010,44,1.618,11.1,652.9,13.56,1.948,12910.6
AC-1010,45,2.145,9.2,638.9,13.09,2.133,12861.1
AC-1010,46,2.197,11.3,647.4,13.18,2.095,12722.1
AC-1010,47,2.058,10.0,631.3,13.12,1.991,12777.8
AC-1010,48,1.926,8.3,634.5,13.54,2.012,12842.7
AC-1010,49,1.964,11.2,651.0,13.44,2.028,12864.9
AC-1010,50,2.025,10.5,663.6,13.61,1.966,12804.5
AC-1010,51,1.766,10.4,648.1,13.39,2.006,12854.6
AC-1010,52,1.788,9.3,664.0,13.58,2.039,12752.3
AC-1010,53,1.761,10.2,658.0,13.32,2.06,12836.5
AC-1010,54,2.259,8.0,667.7,13.96,2.026,12754.7
AC-1010,55,2.459,10.9,648.2,13.76,1.97,12785.2
AC-1010,56,2.302,10.4,652.1,13.18,2.092,12737.7
AC-1010,57,2.33,8.7,647.0,12.66,2.001,12727.4
AC-1010,58,2.198,10.4,679.3,13.83,1.99,12811.1
AC-1010,59,1.601,11.6,646.0,13.33,1.955,12899.2
AC-1010,60,2.228,6.9,664.8,13.82,2.076,12789.6
AC-1010,61,2.178,12.0,632.4,13.23,2.076,12813.9
AC-1010,62,1.771,8.1,642.5,13.57,2.191,12822.6
AC-1010,63,1.915,12.4,633.2,13.47,2.108,12842.3
AC-1010,64,1.787,14.0,657.9,13.96,1.909,12850.1
AC-1010,65,1.805,10.4,645.1,13.41,1.876,12883.1
AC-1010,66,1.456,11.6,656.1,13.81,2.073,12820.3
AC-1010,67,2.201,13.0,643.7,13.39,1.916,12801.1
AC-1010,68,1.697,11.9,639.1,13.69,2.062,12703.1
AC-1010,69,1.637,10.4,624.8,12.92,2.162,12825.9
AC-1010,70,2.2,10.8,652.6,12.89,1.982,12821.1
AC-1010,71,1.688,11.3,671.7,14.07,2.194,12901.1
AC-1010,72,2.389,8.4,637.1,14.08,2.121,12854.5
AC-1010,73,1.811,7.6,668.1,12.88,1.978,12720.0
AC-1010,74,2.069,8.7,645.9,13.52,2.006,12815.7
AC-1010,75,2.323,8.3,659.4,13.5,2.055,12831.9
AC-1010,76,1.929,6.4,625.5,13.57,2.079,12774.1
AC-1010,77,1.727,7.9,657.6,13.26,1.947,12758.0
AC-1010,78,2.19,12.7,671.9,13.29,1.919,12886.0
AC-1010,79,2.003,11.4,656.4,13.31,2.039,12818.1
AC-1010,80,2.279,9.7,647.9,13.25,1.914,12808.9
AC-1010,81,1.889,9.9,658.0,13.37,2.084,12767.1
AC-1010,82,2.082,9.7,653.9,13.02,2.106,12778.9
AC-1010,83,2.405,10.5,637.8,13.38,2.008,12714.3
AC-1010,84,2.004,9.8,645.5,13.19,2.021,12861.0
AC-1010,85,1.873,10.1,642.8,13.4,2.068,12789.7
AC-1010,86,1.875,11.6,667.3,13.53,2.14,12801.0
AC-1010,87,2.031,6.9,654.9,13.3,2.094,12779.9
AC-1010,88,1.73,10.2,697.2,13.54,2.004,12814.5
AC-1010,89,2.198,9.1,649.5,13.55,2.224,12800.7
AC-1010,90,2.45,7.8,660.4,12.92,2.03,12777.1
AC-1010,91,2.008,6.3,658.8,13.11,2.105,12739.3
AC-1010,92,1.78,9.4,667.9,12.68,1.948,12870.4
AC-1010,93,1.775,6.9,646.6,13.19,1.92,12857.8
AC-1010,94,2.456,12.3,657.3,13.26,2.003,12808.5
AC-1010,95,2.314,11.3,680.9,13.15,2.079,12772.8
AC-1010,96,2.239,8.0,669.9,13.28,1.967,12772.7
AC-1010,97,2.336,11.3,639.3,12.83,2.011,12773.1
AC-1010,98,2.19,10.0,649.0,13.26,2.165,12778.7
AC-1010,99,2.334,8.9,673.9,12.51,2.034,12814.1
AC-1010,100,1.652,8.6,646.6,13.41,2.037,12814.9
AC-1010,101,2.512,14.7,656.0,12.89,1.91,12760.5
AC-1010,102,2.031,12.4,650.1,12.76,2.148,12762.5
AC-1010,103,2.305,6.2,671.1,13.1,1.956,12835.2
AC-1010,104,1.953,7.0,666.5,13.07,2.116,12840.3
AC-1010,105,2.026,12.5,658.7,12.36,2.095,12767.4
AC-1010,106,1.755,8.6,670.5,13.25,1.954,12817.8
AC-1010,107,2.094,11.8,681.2,13.25,2.186,12826.9
AC-1010,108,2.042,13.8,683.1,13.56,2.144,12833.1
AC-1010,109,1.945,13.6,658.0,13.61,2.134,12762.8
AC-1010,110,2.189,11.7,675.7,13.06,2.114,12713.3
AC-1010,111,2.517,11.9,680.0,13.66,2.039,12847.7
AC-1010,112,2.0,10.0,665.0,12.56,2.299,12823.6
AC-1010,113,1.94,11.0,688.1,12.75,2.129,12776.7
AC-1010,114,2.285,11.3,652.2,12.85,1.997,12823.8
AC-1010,115,1.95,12.0,684.7,13.2,2.321,12848.3
AC-1010,116,2.108,9.9,685.0,13.22,2.082,12779.6
AC-1010,117,1.709,11.3,653.2,12.88,2.27,12761.5
AC-1010,118,2.41,10.3,667.7,12.22,2.23,12828.0
AC-1010,119,1.679,13.9,669.0,12.77,2.133,12819.7
AC-1010,120,2.034,11.8,685.6,12.54,2.056,12804.6
AC-1010,121,2.187,12.4,683.0,12.88,2.182,12800.4
AC-1010,122,2.061,8.0,660.2,12.7,2.155,12798.8
AC-1010,123,2.158,7.8,670.7,13.45,2.049,12814.5
AC-1010,124,2.303,8.4,669.5,12.9,2.155,12796.0
AC-1010,125,2.115,8.6,664.5,12.57,2.135,12811.4
AC-1010,126,2.289,12.3,681.1,12.6,2.194,12772.7
AC-1010,127,2.331,8.9,680.5,12.4,2.086,12812.7
AC-1010,128,2.366,7.4,656.7,12.68,2.216,12775.3
AC-1010,129,2.047,8.6,679.6,12.58,1.997,12796.1
AC-1010,130,2.491,8.2,660.7,13.07,2.04,12834.5
AC-1010,131,2.207,8.6,681.1,12.33,2.178,12731.5
AC-1010,132,2.252,9.0,671.2,12.11,2.096,12808.0
AC-1010,133,2.394,11.5,674.8,12.59,2.164,12895.1
AC-1010,134,1.967,7.6,693.8,12.21,2.223,12813.0
AC-1010,135,1.997,11.9,667.3,12.54,2.032,12786.7
AC-1010,136,2.7,9.8,676.6,12.3,2.141,12799.4
AC-1010,137,2.354,9.7,667.3,12.82,2.152,12783.0
AC-1010,138,1.767,11.0,695.6,12.77,2.112,12806.7
AC-1010,139,2.329,11.8,690.9,12.62,2.071,12817.6
AC-1010,140,2.48,10.3,686.1,12.8,2.307,12758.9
AC-1010,141,2.232,9.6,707.6,12.33,2.345,12785.2
AC-1010,142,2.192,9.0,689.9,12.2,2.219,12838.0
AC-1010,143,2.465,11.7,700.8,12.13,2.221,12827.2
AC-1010,144,2.065,8.8,679.1,12.47,2.245,12844.9
AC-1010,145,2.392,13.1,698.4,12.33,2.138,12855.1
AC-1010,146,2.195,8.3,691.1,12.93,2.347,12665.0
AC-1010,147,1.808,9.5,704.9,12.41,2.116,12777.0
AC-1010,148,2.471,10.1,688.7,12.47,2.312,12762.3
AC-1010,149,2.34,10.7,708.6,12.88,2.227,12783.4
AC-1010,150,2.128,10.7,698.1,12.12,2.201,12836.2
AC-1010,151,2.477,8.8,726.1,12.24,2.294,12832.9
AC-1010,152,2.09,9.3,690.6,12.26,2.184,12785.3
AC-1010,153,2.243,8.0,697.7,12.76,2.313,12759.6
AC-1010,154,2.451,9.4,697.4,11.65,2.279,12894.7
AC-1010,155,2.212,11.0,679.9,12.1,2.242,12815.0
AC-1010,156,2.45,8.8,708.3,12.11,2.209,12791.2
AC-1010,157,2.551,9.0,695.2,11.23,2.233,12814.6
AC-1010,158,2.422,12.2,697.9,11.41,2.41,12833.0
AC-1010,159,2.547,6.5,719.4,11.8,2.279,12736.6
AC-1010,160,2.462,6.1,703.7,12.11,2.303,12819.9
AC-1010,161,2.164,12.6,724.1,11.94,2.298,12867.3
AC-1010,162,2.36,10.1,717.6,11.72,2.371,12721.0
AC-1010,163,2.47,10.4,712.9,11.62,2.296,12825.9
AC-1010,164,1.943,9.9,744.4,12.14,2.318,12798.7
AC-1011,1,1.905,9.1,649.5,13.26,2.007,12811.5
AC-1011,2,2.445,11.4,650.4,13.49,2.088,12798.3
AC-1011,3,2.047,12.5,662.8,14.43,1.945,12823.8
AC-1011,4,2.426,8.6,650.3,13.76,1.996,12768.4
AC-1011,5,2.246,10.7,657.2,13.48,2.001,12807.3
AC-1011,6,1.9,13.3,661.8,13.77,1.9,12871.9
AC-1011,7,2.022,12.6,667.9,13.78,2.029,12822.9
AC-1011,8,1.794,10.0,652.2,13.24,1.98,12851.9
AC-1011,9,1.95,10.8,635.1,13.46,1.977,12762.4
AC-1011,10,2.317,11.1,651.9,13.18,1.957,12800.9
AC-1011,11,1.946,5.9,653.7,13.78,1.992,12762.5
AC-1011,12,1.443,12.2,657.7,13.24,2.031,12794.6
AC-1011,13,1.934,12.5,652.9,13.8,2.122,12786.2
AC-1011,14,1.778,9.1,636.4,13.45,2.03,12774.2
AC-1011,15,1.937,10.0,656.0,13.88,1.863,12803.1
AC-1011,16,1.73,9.6,652.6,13.54,1.986,12814.1
AC-1011,17,1.914,10.9,667.8,13.21,2.005,12741.3
AC-1011,18,2.137,11.6,660.0,13.61,1.989,12858.1
AC-1011,19,2.032,10.9,643.1,13.53,1.931,12825.2
AC-1011,20,1.992,12.0,650.6,14.04,1.997,12830.4
AC-1011,21,1.622,8.9,655.3,13.62,1.827,12920.3
AC-1011,22,2.109,7.8,664.4,13.54,2.106,12804.3
AC-1011,23,2.121,10.5,648.6,13.39,2.063,12861.4
AC-1011,24,1.832,7.7,664.1,13.94,1.923,12746.5
AC-1011,25,2.095,10.1,643.6,14.57,2.05,12844.3
AC-1011,26,1.499,9.2,663.3,13.54,2.078,12834.7
AC-1011,27,2.071,11.3,662.5,13.88,1.929,12794.8
AC-1011,28,1.841,10.1,644.3,13.8,2.123,12819.8
AC-1011,29,1.458,8.6,648.3,14.01,1.949,12913.7
AC-1011,30,1.97,9.7,653.9,13.14,1.934,12774.2
AC-1011,31,2.302,14.1,658.8,13.57,2.034,12842.9
AC-1011,32,1.836,8.5,644.6,13.3,2.112,12759.0
AC-1011,33,2.28,12.6,673.7,14.06,1.982,12789.8
AC-1011,34,2.02,7.4,668.5,14.32,2.017,12809.0
AC-1011,35,1.62,7.6,654.3,13.52,1.926,12836.6
AC-1011,36,2.01,10.2,640.1,13.41,1.972,12748.7
AC-1011,37,2.039,9.0,638.1,12.94,2.009,12786.2
AC-1011,38,2.324,11.9,652.7,14.1,1.922,12772.8
AC-1011,39,2.022,8.1,630.5,13.86,1.985,12783.6
AC-1011,40,1.95,14.3,645.5,13.32,2.082,12834.7
AC-1011,41,1.944,12.6,660.5,13.64,1.967,12851.3
AC-1011,42,2.248,9.4,651.8,13.32,1.994,12771.2
AC-1011,43,1.903,7.9,651.4,13.31,2.147,12851.5
AC-1011,44,1.848,11.5,639.2,13.29,2.006,12811.7
AC-1011,45,1.707,7.3,654.3,13.36,1.95,12830.3
AC-1011,46,2.158,7.8,633.5,13.61,2.013,12680.3
AC-1011,47,2.081,10.7,637.1,13.87,1.924,12812.2
AC-1011,48,2.064,14.4,646.4,13.33,2.091,12909.1
AC-1011,49,1.926,12.5,656.2,13.38,2.09,12734.8
AC-1011,50,2.189,5.8,641.2,13.61,1.883,12782.9
AC-1011,51,2.238,6.8,647.3,13.5,2.049,12869.6
AC-1011,52,2.343,11.6,638.4,13.47,2.029,12785.7
AC-1011,53,1.809,13.1,654.2,13.62,1.929,12780.5
AC-1011,54,1.803,10.0,646.9,12.92,1.965,12722.5
AC-1011,55,1.819,8.5,629.5,13.21,2.114,12722.9
AC-1011,56,1.889,8.2,640.7,13.09,2.073,12780.9
AC-1011,57,2.333,11.9,623.3,13.82,1.938,12859.0
AC-1011,58,2.151,11.1,656.1,13.43,1.999,12774.6
